NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE1925_CTRL_VS_24H_IFNG_STIM_MACROPHAGE_DN	GSE1925_CTRL_VS_24H_IFNG_STIM_MACROPHAGE_DN		183	0.4853149	1.2866657	0.0	0.25743502	1.0	4612	tags=35%, list=24%, signal=46%	
GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4HIGH_BCELL_UP	GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4HIGH_BCELL_UP		195	0.48072174	1.2866223	0.0	0.2574766	1.0	5819	tags=44%, list=31%, signal=63%	
GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_DN	GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_DN		192	0.4825319	1.2865497	0.002	0.2576019	1.0	5089	tags=37%, list=27%, signal=50%	
GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT	GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT		27	0.5417694	1.2864345	0.079	0.25783247	1.0	2741	tags=30%, list=15%, signal=35%	
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN		198	0.48528564	1.2864109	0.0	0.25782517	1.0	5419	tags=43%, list=29%, signal=60%	
HP_AVASCULAR_NECROSIS	HP_AVASCULAR_NECROSIS		71	0.50659066	1.2862895	0.02	0.25808814	1.0	4360	tags=38%, list=23%, signal=49%	
GOBP_DETERMINATION_OF_ADULT_LIFESPAN	GOBP_DETERMINATION_OF_ADULT_LIFESPAN		17	0.57143533	1.2861793	0.091093116	0.2583097	1.0	4742	tags=47%, list=25%, signal=63%	
HP_APLASIA_HYPOPLASIA_OF_THE_SACRUM	HP_APLASIA_HYPOPLASIA_OF_THE_SACRUM		14	0.58325154	1.2860476	0.12703252	0.2585723	1.0	5399	tags=64%, list=29%, signal=90%	
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS		16	0.57331365	1.2860115	0.10638298	0.25860053	1.0	2525	tags=38%, list=13%, signal=43%	
GOBP_COVALENT_CHROMATIN_MODIFICATION	GOBP_COVALENT_CHROMATIN_MODIFICATION		443	0.47484744	1.2860003	0.0	0.25856242	1.0	3673	tags=30%, list=19%, signal=37%	
GOBP_REGULATION_OF_ANOIKIS	GOBP_REGULATION_OF_ANOIKIS		23	0.54597884	1.2859658	0.089267805	0.25857633	1.0	2156	tags=30%, list=11%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION		43	0.51851016	1.2859553	0.038	0.2585399	1.0	6247	tags=56%, list=33%, signal=83%	
GSE29164_DAY3_VS_DAY7_CD8_TCELL_AND_IL12_TREATED_MELANOMA_UP	GSE29164_DAY3_VS_DAY7_CD8_TCELL_AND_IL12_TREATED_MELANOMA_UP		190	0.48247182	1.2859207	0.0	0.25855565	1.0	4277	tags=32%, list=23%, signal=41%	
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION	WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION		47	0.5189629	1.2858764	0.042	0.25860506	1.0	4744	tags=40%, list=25%, signal=54%	
REACTOME_SIGNALING_BY_WNT	REACTOME_SIGNALING_BY_WNT		269	0.47916383	1.2858611	0.0	0.25857574	1.0	4381	tags=35%, list=23%, signal=44%	
HP_GASTROPARESIS	HP_GASTROPARESIS		26	0.54386747	1.2857761	0.078156315	0.2587206	1.0	5682	tags=50%, list=30%, signal=71%	
TFCP2_TARGET_GENES	TFCP2_TARGET_GENES		55	0.51477784	1.2857468	0.016	0.2587235	1.0	3621	tags=35%, list=19%, signal=43%	
MIR3170	MIR3170		50	0.5152905	1.2857156	0.04	0.25873426	1.0	5242	tags=46%, list=28%, signal=64%	
NCOA6_TARGET_GENES	NCOA6_TARGET_GENES		289	0.48023638	1.2856444	0.0	0.25884584	1.0	5676	tags=40%, list=30%, signal=57%	
GSE17721_POLYIC_VS_PAM3CSK4_8H_BMDC_DN	GSE17721_POLYIC_VS_PAM3CSK4_8H_BMDC_DN		190	0.4828126	1.285581	0.0	0.25894836	1.0	5884	tags=44%, list=31%, signal=63%	
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS		139	0.4919094	1.2855483	0.001	0.2589642	1.0	4381	tags=32%, list=23%, signal=42%	
HP_AQUEDUCTAL_STENOSIS	HP_AQUEDUCTAL_STENOSIS		17	0.5620311	1.2854437	0.11223458	0.25915405	1.0	4116	tags=53%, list=22%, signal=68%	
GOBP_NEURAL_TUBE_FORMATION	GOBP_NEURAL_TUBE_FORMATION		96	0.49512663	1.2853701	0.004	0.25928614	1.0	4825	tags=41%, list=26%, signal=54%	
GSE6259_33D1_POS_DC_VS_CD4_TCELL_UP	GSE6259_33D1_POS_DC_VS_CD4_TCELL_UP		172	0.48745295	1.2853512	0.001	0.25926524	1.0	4589	tags=38%, list=24%, signal=49%	
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_5	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_5		11	0.6063571	1.2853252	0.13660063	0.2592647	1.0	3890	tags=45%, list=21%, signal=57%	
GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN	GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN		189	0.48307338	1.2852231	0.002	0.25945708	1.0	2564	tags=26%, list=14%, signal=30%	
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS		217	0.4837745	1.285181	0.001	0.25949854	1.0	5844	tags=42%, list=31%, signal=60%	
GOBP_MYELIN_MAINTENANCE	GOBP_MYELIN_MAINTENANCE		16	0.57192117	1.2850044	0.12550607	0.25986066	1.0	4522	tags=38%, list=24%, signal=49%	
GOCC_MIDBODY	GOCC_MIDBODY		181	0.48498267	1.2849072	0.001	0.26003632	1.0	3312	tags=28%, list=18%, signal=34%	
GOBP_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION	GOBP_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION		16	0.57032263	1.2848392	0.09533469	0.26013902	1.0	1276	tags=25%, list=7%, signal=27%	
GOMF_TAT_PROTEIN_BINDING	GOMF_TAT_PROTEIN_BINDING		10	0.61295503	1.2848338	0.12643678	0.2600866	1.0	3338	tags=40%, list=18%, signal=49%	
GOBP_RESPONSE_TO_AXON_INJURY	GOBP_RESPONSE_TO_AXON_INJURY		72	0.505893	1.284793	0.022	0.2601235	1.0	4156	tags=35%, list=22%, signal=44%	
JIANG_HYPOXIA_CANCER	JIANG_HYPOXIA_CANCER		58	0.50853753	1.2847389	0.025	0.2601855	1.0	1752	tags=21%, list=9%, signal=23%	
GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_TREATED_CD4_TCELL_DN	GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_TREATED_CD4_TCELL_DN		193	0.4828082	1.2846506	0.001	0.26034275	1.0	4623	tags=35%, list=24%, signal=46%	
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP	GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP		193	0.48370087	1.2845559	0.0	0.26051533	1.0	4912	tags=38%, list=26%, signal=51%	
GCM_VAV1	GCM_VAV1		46	0.52150095	1.2844994	0.035	0.26059908	1.0	2701	tags=30%, list=14%, signal=35%	
GSE32164_RESTING_DIFFERENTIATED_VS_ALTERNATIVELY_ACT_M2_MACROPHAGE_UP	GSE32164_RESTING_DIFFERENTIATED_VS_ALTERNATIVELY_ACT_M2_MACROPHAGE_UP		194	0.4817147	1.284498	0.0	0.26053613	1.0	4888	tags=35%, list=26%, signal=46%	
GSE22611_NOD2_VS_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP	GSE22611_NOD2_VS_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP		181	0.48554033	1.2844173	0.002	0.2606689	1.0	5922	tags=45%, list=31%, signal=65%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION		15	0.57498604	1.2844106	0.1167002	0.26061833	1.0	6286	tags=60%, list=33%, signal=90%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN		190	0.48335528	1.2843369	0.001	0.26073456	1.0	3149	tags=27%, list=17%, signal=33%	
GSE24726_WT_VS_E2_2_KO_PDC_DAY6_POST_DELETION_UP	GSE24726_WT_VS_E2_2_KO_PDC_DAY6_POST_DELETION_UP		193	0.48453614	1.2843361	0.0	0.26067117	1.0	5245	tags=38%, list=28%, signal=53%	
MCCABE_HOXC6_TARGETS_CANCER_DN	MCCABE_HOXC6_TARGETS_CANCER_DN		20	0.5591638	1.2843117	0.093561366	0.26067305	1.0	1420	tags=20%, list=8%, signal=22%	
HP_EDEMA_OF_THE_DORSUM_OF_HANDS	HP_EDEMA_OF_THE_DORSUM_OF_HANDS		11	0.59721017	1.2842685	0.13977389	0.2607144	1.0	4199	tags=45%, list=22%, signal=58%	
GOCC_AXON_INITIAL_SEGMENT	GOCC_AXON_INITIAL_SEGMENT		16	0.57025105	1.2842647	0.10659899	0.26066008	1.0	4271	tags=44%, list=23%, signal=57%	
GOBP_REGULATION_OF_TRANSLATIONAL_TERMINATION	GOBP_REGULATION_OF_TRANSLATIONAL_TERMINATION		10	0.6127572	1.2841772	0.1355042	0.26081923	1.0	920	tags=30%, list=5%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_BIOMINERALIZATION	GOBP_NEGATIVE_REGULATION_OF_BIOMINERALIZATION		29	0.5386062	1.2841667	0.07314629	0.26078185	1.0	6594	tags=55%, list=35%, signal=85%	
GOBP_GLUCOSE_CATABOLIC_PROCESS	GOBP_GLUCOSE_CATABOLIC_PROCESS		35	0.5238217	1.2841603	0.064	0.260736	1.0	6417	tags=51%, list=34%, signal=78%	
MODULE_159	MODULE_159		76	0.5011307	1.2841498	0.02	0.26069394	1.0	7585	tags=63%, list=40%, signal=105%	
HP_ABNORMALITY_OF_BONE_MARROW_CELL_MORPHOLOGY	HP_ABNORMALITY_OF_BONE_MARROW_CELL_MORPHOLOGY		169	0.4848628	1.2840767	0.001	0.26081458	1.0	5547	tags=43%, list=29%, signal=61%	
GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_DN	GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_DN		187	0.48398688	1.2840369	0.002	0.2608534	1.0	5463	tags=45%, list=29%, signal=63%	
MIR6795_3P	MIR6795_3P		12	0.59467965	1.2839236	0.12942366	0.2610827	1.0	5578	tags=50%, list=30%, signal=71%	
REACTOME_GLUCOSE_METABOLISM	REACTOME_GLUCOSE_METABOLISM		90	0.5010769	1.2838765	0.01	0.26113826	1.0	4225	tags=37%, list=22%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS		16	0.5736849	1.2836428	0.11278953	0.26164877	1.0	4769	tags=50%, list=25%, signal=67%	
GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_UP	GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_UP		174	0.4847368	1.283579	0.0	0.26174718	1.0	3627	tags=34%, list=19%, signal=42%	
GOBP_REGULATION_OF_GOLGI_ORGANIZATION	GOBP_REGULATION_OF_GOLGI_ORGANIZATION		16	0.56743956	1.2834913	0.1148374	0.26190493	1.0	1582	tags=25%, list=8%, signal=27%	
GSE22103_UNSTIM_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP	GSE22103_UNSTIM_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_UP		191	0.48069823	1.2834908	0.001	0.26184002	1.0	3845	tags=32%, list=20%, signal=40%	
GOBP_ERBB2_SIGNALING_PATHWAY	GOBP_ERBB2_SIGNALING_PATHWAY		31	0.5322022	1.2834023	0.072	0.26200086	1.0	5192	tags=52%, list=28%, signal=71%	
GSE9650_EFFECTOR_VS_MEMORY_CD8_TCELL_DN	GSE9650_EFFECTOR_VS_MEMORY_CD8_TCELL_DN		197	0.48295555	1.2833478	0.0	0.26207876	1.0	3248	tags=29%, list=17%, signal=35%	
GOBP_SYNAPSE_MATURATION	GOBP_SYNAPSE_MATURATION		24	0.54285586	1.2832755	0.079396985	0.26219493	1.0	6049	tags=54%, list=32%, signal=80%	
REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS	REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS		16	0.57490945	1.2832236	0.09359105	0.2622619	1.0	4019	tags=44%, list=21%, signal=56%	
REACTOME_ENOS_ACTIVATION	REACTOME_ENOS_ACTIVATION		11	0.60271364	1.2831877	0.14078675	0.26229575	1.0	3911	tags=45%, list=21%, signal=57%	
E2F_Q4_01	E2F_Q4_01		227	0.47883412	1.2831562	0.0	0.26231453	1.0	5409	tags=44%, list=29%, signal=61%	
GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_DN	GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_DN		158	0.48637438	1.2831483	0.002	0.26227313	1.0	4713	tags=34%, list=25%, signal=45%	
HP_EAR_PAIN	HP_EAR_PAIN		15	0.5785715	1.283123	0.11597151	0.2622668	1.0	2874	tags=33%, list=15%, signal=39%	
MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN	MARTORIATI_MDM4_TARGETS_FETAL_LIVER_DN		494	0.47207028	1.2831107	0.0	0.26223698	1.0	4879	tags=36%, list=26%, signal=47%	
TRAYNOR_RETT_SYNDROM_DN	TRAYNOR_RETT_SYNDROM_DN		15	0.57344294	1.2830127	0.12360689	0.26241016	1.0	5180	tags=60%, list=27%, signal=83%	
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP		109	0.48863947	1.2829347	0.005	0.2625362	1.0	5734	tags=45%, list=30%, signal=64%	
HP_CEREBELLAR_VERMIS_ATROPHY	HP_CEREBELLAR_VERMIS_ATROPHY		30	0.52862334	1.2829124	0.065	0.26252785	1.0	3625	tags=37%, list=19%, signal=45%	
OSMAN_BLADDER_CANCER_UP	OSMAN_BLADDER_CANCER_UP		385	0.47376093	1.2828709	0.0	0.26256296	1.0	4979	tags=38%, list=26%, signal=51%	
GOMF_MHC_CLASS_I_PROTEIN_BINDING	GOMF_MHC_CLASS_I_PROTEIN_BINDING		17	0.56624717	1.2828618	0.10819009	0.26251793	1.0	6290	tags=59%, list=33%, signal=88%	
GOBP_CENTROMERIC_SISTER_CHROMATID_COHESION	GOBP_CENTROMERIC_SISTER_CHROMATID_COHESION		10	0.61002356	1.2828584	0.113089	0.2624622	1.0	3419	tags=40%, list=18%, signal=49%	
GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN	GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN		195	0.4830151	1.2827778	0.001	0.2625919	1.0	4345	tags=36%, list=23%, signal=47%	
PID_ARF6_TRAFFICKING_PATHWAY	PID_ARF6_TRAFFICKING_PATHWAY		49	0.51510155	1.2827594	0.036	0.2625733	1.0	5603	tags=41%, list=30%, signal=58%	
RUAN_RESPONSE_TO_TROGLITAZONE_UP	RUAN_RESPONSE_TO_TROGLITAZONE_UP		24	0.5442838	1.2827557	0.08016032	0.2625164	1.0	3620	tags=33%, list=19%, signal=41%	
GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP	GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP		173	0.48364314	1.2827121	0.002	0.26255953	1.0	6286	tags=49%, list=33%, signal=72%	
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	REACTOME_CALNEXIN_CALRETICULIN_CYCLE		25	0.5441739	1.2826606	0.068	0.26263142	1.0	5694	tags=48%, list=30%, signal=69%	
GOBP_HISTONE_PHOSPHORYLATION	GOBP_HISTONE_PHOSPHORYLATION		37	0.5226635	1.282606	0.06	0.26271465	1.0	4967	tags=43%, list=26%, signal=59%	
GOBP_VIRION_ASSEMBLY	GOBP_VIRION_ASSEMBLY		40	0.51374596	1.2825618	0.05	0.2627523	1.0	6993	tags=63%, list=37%, signal=99%	
SASAKI_ADULT_T_CELL_LEUKEMIA	SASAKI_ADULT_T_CELL_LEUKEMIA		160	0.4868455	1.2825589	0.002	0.2626945	1.0	5272	tags=39%, list=28%, signal=54%	
MIR1245A	MIR1245A		35	0.5290012	1.2823336	0.05105105	0.2631938	1.0	4716	tags=40%, list=25%, signal=53%	
CTCCAAG_MIR432	CTCCAAG_MIR432		78	0.49823567	1.2820567	0.014	0.2638327	1.0	4124	tags=35%, list=22%, signal=44%	
HP_SCARRING_ALOPECIA_OF_SCALP	HP_SCARRING_ALOPECIA_OF_SCALP		11	0.60388744	1.2820363	0.13931888	0.26382414	1.0	5519	tags=55%, list=29%, signal=77%	
HP_SPARSE_HAIR	HP_SPARSE_HAIR		300	0.47728297	1.2820249	0.0	0.2637876	1.0	5801	tags=43%, list=31%, signal=61%	
FALVELLA_SMOKERS_WITH_LUNG_CANCER	FALVELLA_SMOKERS_WITH_LUNG_CANCER		77	0.49647966	1.2820225	0.017	0.2637291	1.0	4079	tags=29%, list=22%, signal=36%	
GOBP_REGULATION_OF_HISTONE_PHOSPHORYLATION	GOBP_REGULATION_OF_HISTONE_PHOSPHORYLATION		12	0.58699495	1.2820181	0.13043478	0.26367837	1.0	6811	tags=67%, list=36%, signal=104%	
GSE15930_STIM_VS_STIM_AND_IFNAB_72H_CD8_T_CELL_DN	GSE15930_STIM_VS_STIM_AND_IFNAB_72H_CD8_T_CELL_DN		192	0.48217556	1.2820039	0.0	0.26364478	1.0	5440	tags=43%, list=29%, signal=60%	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS		19	0.55580777	1.2819746	0.10819009	0.26366472	1.0	2523	tags=32%, list=13%, signal=36%	
GOBP_VIRAL_BUDDING	GOBP_VIRAL_BUDDING		26	0.53879434	1.28196	0.079237714	0.2636456	1.0	6993	tags=69%, list=37%, signal=110%	
GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_UP	GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_UP		195	0.4828229	1.2819437	0.0	0.2636256	1.0	3911	tags=29%, list=21%, signal=36%	
HP_LOWER_LIMB_SPASTICITY	HP_LOWER_LIMB_SPASTICITY		195	0.48287985	1.2819327	0.0	0.26358423	1.0	4403	tags=36%, list=23%, signal=47%	
GOMF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BINDING	GOMF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BINDING		15	0.5762903	1.2818824	0.116161615	0.26364535	1.0	1553	tags=27%, list=8%, signal=29%	
GOBP_RESPONSE_TO_HEAT	GOBP_RESPONSE_TO_HEAT		153	0.48450494	1.2818636	0.001	0.2636347	1.0	3139	tags=29%, list=17%, signal=34%	
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_DN	GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_DN		196	0.4804807	1.2818426	0.001	0.2636241	1.0	2164	tags=21%, list=11%, signal=24%	
GOBP_CD40_SIGNALING_PATHWAY	GOBP_CD40_SIGNALING_PATHWAY		15	0.5763195	1.2818313	0.11955421	0.26358947	1.0	2813	tags=40%, list=15%, signal=47%	
WP_MITOCHONDRIAL_CIV_ASSEMBLY	WP_MITOCHONDRIAL_CIV_ASSEMBLY		32	0.53021604	1.2817048	0.062	0.26382798	1.0	3938	tags=38%, list=21%, signal=47%	
SIRNA_EIF4GI_UP	SIRNA_EIF4GI_UP		91	0.4948553	1.2816576	0.012	0.26388425	1.0	4790	tags=37%, list=25%, signal=50%	
GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_UP	GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_UP		194	0.48170978	1.2816423	0.0	0.26386	1.0	3697	tags=31%, list=20%, signal=38%	
HP_HYPOPIGMENTATION_OF_THE_SKIN	HP_HYPOPIGMENTATION_OF_THE_SKIN		181	0.48220155	1.2816406	0.003	0.2637997	1.0	4733	tags=36%, list=25%, signal=47%	
GOCC_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_COMPLEX	GOCC_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_COMPLEX		13	0.5812159	1.2815164	0.12614445	0.2640564	1.0	2658	tags=38%, list=14%, signal=45%	
HOXD11_TARGET_GENES	HOXD11_TARGET_GENES		120	0.48840466	1.2814901	0.005	0.26406214	1.0	2005	tags=25%, list=11%, signal=28%	
PID_SHP2_PATHWAY	PID_SHP2_PATHWAY		57	0.5078664	1.2814758	0.029	0.26402998	1.0	4799	tags=37%, list=25%, signal=49%	
GOBP_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	GOBP_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION		13	0.58728796	1.281348	0.12628336	0.26429012	1.0	6437	tags=62%, list=34%, signal=93%	
SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN	SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN		77	0.5027551	1.2813121	0.014	0.2643167	1.0	5876	tags=49%, list=31%, signal=71%	
GOMF_PHOSPHOTRANSFERASE_ACTIVITY_FOR_OTHER_SUBSTITUTED_PHOSPHATE_GROUPS	GOMF_PHOSPHOTRANSFERASE_ACTIVITY_FOR_OTHER_SUBSTITUTED_PHOSPHATE_GROUPS		20	0.55706173	1.2811003	0.09667674	0.26479903	1.0	2961	tags=35%, list=16%, signal=41%	
GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_DN	GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_DN		194	0.47938722	1.2810811	0.0	0.26477763	1.0	5562	tags=44%, list=29%, signal=62%	
MIR181C_3P	MIR181C_3P		12	0.5841088	1.2810357	0.12962963	0.26482874	1.0	1384	tags=25%, list=7%, signal=27%	
HP_ABNORMALITY_OF_OCULAR_SMOOTH_PURSUIT	HP_ABNORMALITY_OF_OCULAR_SMOOTH_PURSUIT		60	0.5078391	1.2809911	0.029	0.26487723	1.0	3808	tags=37%, list=20%, signal=46%	
MCAATNNNNNGCG_UNKNOWN	MCAATNNNNNGCG_UNKNOWN		81	0.49880686	1.2809469	0.011	0.26492321	1.0	2548	tags=27%, list=14%, signal=31%	
GSE27786_BCELL_VS_CD4_TCELL_UP	GSE27786_BCELL_VS_CD4_TCELL_UP		190	0.48068914	1.2809118	0.0	0.26494807	1.0	4588	tags=34%, list=24%, signal=44%	
GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_UP	GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_UP		193	0.47938815	1.2809	0.0	0.26491112	1.0	5418	tags=38%, list=29%, signal=53%	
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST	ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST		132	0.48693743	1.280895	0.006	0.2648581	1.0	4345	tags=35%, list=23%, signal=45%	
MIR3135B	MIR3135B		102	0.4937743	1.2808027	0.008	0.2650344	1.0	5221	tags=38%, list=28%, signal=53%	
REACTOME_REPRESSION_OF_WNT_TARGET_GENES	REACTOME_REPRESSION_OF_WNT_TARGET_GENES		13	0.58535826	1.2808025	0.13039014	0.26496962	1.0	2588	tags=31%, list=14%, signal=36%	
DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_UP	DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_UP		12	0.58472294	1.2807906	0.14078675	0.26493973	1.0	5080	tags=50%, list=27%, signal=68%	
HP_BELL_SHAPED_THORAX	HP_BELL_SHAPED_THORAX		24	0.54495305	1.280776	0.08108108	0.26490977	1.0	5821	tags=54%, list=31%, signal=78%	
GSE40068_CXCR5NEG_BCL6NEG_CD4_TCELL_VS_CXCR5POS_BCL6NEG_TFH_UP	GSE40068_CXCR5NEG_BCL6NEG_CD4_TCELL_VS_CXCR5POS_BCL6NEG_TFH_UP		195	0.48025373	1.2807333	0.001	0.26495883	1.0	3299	tags=28%, list=17%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CHROMATIN_ORGANIZATION		96	0.49664336	1.280726	0.009	0.26491374	1.0	3587	tags=31%, list=19%, signal=38%	
PID_INTEGRIN_A9B1_PATHWAY	PID_INTEGRIN_A9B1_PATHWAY		25	0.5349596	1.2806214	0.09009009	0.26510438	1.0	5603	tags=56%, list=30%, signal=80%	
HP_LARYNGEAL_DYSTONIA	HP_LARYNGEAL_DYSTONIA		11	0.59009916	1.2805963	0.12356021	0.26510242	1.0	2511	tags=36%, list=13%, signal=42%	
GSE17721_0.5H_VS_8H_PAM3CSK4_BMDC_DN	GSE17721_0.5H_VS_8H_PAM3CSK4_BMDC_DN		194	0.4824567	1.2805941	0.001	0.2650436	1.0	5650	tags=42%, list=30%, signal=60%	
HP_ASPIRATION_PNEUMONIA	HP_ASPIRATION_PNEUMONIA		54	0.51185167	1.2805139	0.036	0.26518986	1.0	5025	tags=37%, list=27%, signal=50%	
GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_UP	GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_UP		191	0.48325667	1.2804251	0.0	0.26533756	1.0	3742	tags=30%, list=20%, signal=37%	
HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_0DY_POSITIVE	HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_0DY_POSITIVE		436	0.47105816	1.2802793	0.0	0.2656458	1.0	3466	tags=29%, list=18%, signal=34%	
MIR6802_3P	MIR6802_3P		39	0.5209001	1.2802742	0.056	0.26559597	1.0	4535	tags=38%, list=24%, signal=51%	
WP_REGULATION_OF_MICROTUBULE_CYTOSKELETON	WP_REGULATION_OF_MICROTUBULE_CYTOSKELETON		46	0.5184398	1.2802618	0.039	0.26556212	1.0	1850	tags=22%, list=10%, signal=24%	
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_1MONTH_POST_DX_UP	GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_1MONTH_POST_DX_UP		192	0.48402295	1.2802482	0.001	0.26552966	1.0	5738	tags=45%, list=30%, signal=64%	
