tss_id	gene_name	gene_count	chr	peak_start	peak_end	peak_score	strand	tss_start	tss_end	median_cpm	cpm_rank	cpm_max	canonical_rank
hg_22204.1	DPP10	1	2	115161403	115161428	3540	+	115161416	115161417	2.65647169008703	1	2.65647169008703	4
hg_22205.1	DPP10	1	2	115161472	115161511	5566	+	115161494	115161495	2.08647720263493	2	2.65647169008703	2
hg_22206.1	DPP10	1	2	115162149	115162205	6766	+	115162170	115162171	0.968951846619878	3	2.65647169008703	1
hg_22186.1	DPP10	1	2	114442331	114442342	252	+	114442336	114442337	0	4	2.65647169008703	12
hg_22187.1	DPP10	1	2	114442402	114442424	413	+	114442411	114442412	0	5	2.65647169008703	10
hg_22188.1	DPP10	1	2	114442426	114442454	506	+	114442429	114442430	0	6	2.65647169008703	8
hg_22189.1	DPP10	1	2	114442591	114442605	451	+	114442595	114442596	0	7	2.65647169008703	9
hg_22190.1	DPP10	1	2	114442615	114442667	4019	+	114442649	114442650	0	8	2.65647169008703	3
hg_22191.1	DPP10	1	2	114461509	114461520	311	+	114461514	114461515	0	9	2.65647169008703	11
hg_22192.1	DPP10	1	2	114461570	114461589	2064	+	114461576	114461577	0	10	2.65647169008703	6
hg_22193.1	DPP10	1	2	114461594	114461623	2946	+	114461612	114461613	0	11	2.65647169008703	5
hg_22194.1	DPP10	1	2	114461642	114461653	616	+	114461647	114461648	0	12	2.65647169008703	7
hg_22201.1	DPP10	1	2	115064569	115064579	46	+	115064572	115064573	0	13	2.65647169008703	14
hg_22202.1	DPP10	1	2	115064656	115064667	44	+	115064661	115064662	0	14	2.65647169008703	15
hg_22212.1	DPP10	1	2	115309277	115309287	166	+	115309279	115309280	0	15	2.65647169008703	13
hg_127667.1	DRAM1	1	12	101877570	101877598	62253	+	101877579	101877580	3.91455340102021	1	3.91455340102021	3
hg_127669.1	DRAM1	1	12	101877658	101877708	139268	+	101877690	101877691	1.86313636831033	2	3.91455340102021	1
hg_127668.1	DRAM1	1	12	101877609	101877648	64225	+	101877621	101877622	1.6640289992564	3	3.91455340102021	2
hg_225355.1	DRAM1	1	12	101877558	101877569	4066	+	101877563	101877564	0.522920775470764	4	3.91455340102021	12
hg_127660.1	DRAM1	1	12	101877309	101877333	10994	+	101877314	101877315	0.511890196758222	5	3.91455340102021	8
hg_127666.1	DRAM1	1	12	101877535	101877544	4401	+	101877539	101877540	0.419554874875592	6	3.91455340102021	11
hg_127665.1	DRAM1	1	12	101877471	101877482	7543	+	101877476	101877477	0.169555899188845	7	3.91455340102021	10
hg_127661.1	DRAM1	1	12	101877359	101877386	24873	+	101877374	101877375	0	8	3.91455340102021	5
hg_127662.1	DRAM1	1	12	101877407	101877414	2823	+	101877410	101877411	0	9	3.91455340102021	13
hg_127663.1	DRAM1	1	12	101877423	101877445	11515	+	101877439	101877440	0	10	3.91455340102021	7
hg_127664.1	DRAM1	1	12	101877451	101877467	10976	+	101877460	101877461	0	11	3.91455340102021	9
hg_127670.1	DRAM1	1	12	101877714	101877738	21158	+	101877719	101877720	0	12	3.91455340102021	6
hg_127671.1	DRAM1	1	12	101877742	101877772	30133	+	101877760	101877761	0	13	3.91455340102021	4
hg_225354.1	DRAM1	1	12	101877491	101877494	1564	+	101877492	101877493	0	14	3.91455340102021	14
hg_169826.1	DSG2	1	18	31498027	31498071	15198	+	31498042	31498043	27.7790118490364	1	27.7790118490364	2
hg_169827.1	DSG2	1	18	31498168	31498255	100997	+	31498177	31498178	12.0829654281569	2	27.7790118490364	1
hg_169822.1	DSG2	1	18	31497905	31497951	3388	+	31497945	31497946	4.2231930441952	3	27.7790118490364	3
hg_169824.1	DSG2	1	18	31497988	31498001	1918	+	31497993	31497994	3.45097158672284	4	27.7790118490364	4
hg_169823.1	DSG2	1	18	31497966	31497984	1377	+	31497968	31497969	1.63346339252779	5	27.7790118490364	5
hg_169825.1	DSG2	1	18	31498010	31498013	807	+	31498011	31498012	0.833174896363145	6	27.7790118490364	6
hg_65660.1	DSP	1	6	7541612	7541645	118276	+	7541621	7541622	16.6259956491381	1	16.6259956491381	2
hg_65661.1	DSP	1	6	7541662	7541683	188555	+	7541671	7541672	11.2539252412444	2	16.6259956491381	1
hg_65658.1	DSP	1	6	7541581	7541592	11211	+	7541586	7541587	2.11616613666654	3	16.6259956491381	6
hg_65656.1	DSP	1	6	7541319	7541357	19480	+	7541336	7541337	1.86116946395624	4	16.6259956491381	4
hg_65681.1	DSP	1	6	7579362	7579452	12126	+	7579435	7579436	1.63292743956467	5	16.6259956491381	5
hg_65682.1	DSP	1	6	7579453	7579506	10844	+	7579461	7579462	1.48869165829068	6	16.6259956491381	7
hg_65657.1	DSP	1	6	7541444	7541450	4195	+	7541448	7541449	1.38013905384623	7	16.6259956491381	11
hg_65659.1	DSP	1	6	7541599	7541611	22606	+	7541605	7541606	1.32129132536459	8	16.6259956491381	3
hg_65706.1	DSP	1	6	7585884	7585902	8339	+	7585894	7585895	0.853892062624753	9	16.6259956491381	8
hg_65684.1	DSP	1	6	7579705	7579735	4211	+	7579712	7579713	0.6419690239372	10	16.6259956491381	10
hg_65680.1	DSP	1	6	7579300	7579355	5485	+	7579312	7579313	0.469154710304136	11	16.6259956491381	9
hg_229816.1	DSP	1	6	7542213	7542219	1818	+	7542213	7542214	0.249388561997442	12	16.6259956491381	13
hg_65707.1	DSP	1	6	7586031	7586057	1830	+	7586036	7586037	0.0880665896142719	13	16.6259956491381	12
hg_65683.1	DSP	1	6	7579689	7579698	736	+	7579693	7579694	0.0732553827688982	14	16.6259956491381	16
hg_65663.1	DSP	1	6	7559304	7559321	525	+	7559315	7559316	0	15	16.6259956491381	18
hg_65678.1	DSP	1	6	7579271	7579282	1072	+	7579276	7579277	0	16	16.6259956491381	14
hg_65679.1	DSP	1	6	7579288	7579297	460	+	7579292	7579293	0	17	16.6259956491381	19
hg_65704.1	DSP	1	6	7584712	7584726	722	+	7584719	7584720	0	18	16.6259956491381	17
hg_65705.1	DSP	1	6	7585868	7585879	798	+	7585873	7585874	0	19	16.6259956491381	15
hg_74165.1	DST	1	6	56851888	56851933	83111	-	56851900	56851901	14.110513792072	1	14.110513792072	2
hg_74156.1	DST	1	6	56843638	56843659	58674	-	56843646	56843647	5.38118060978826	2	14.110513792072	4
hg_74176.1	DST	1	6	56954724	56954854	76538	-	56954772	56954773	3.77203015425235	3	14.110513792072	3
hg_74079.1	DST	1	6	56542425	56542429	26891	-	56542426	56542427	2.88334531836113	4	14.110513792072	5
hg_74159.1	DST	1	6	56843690	56843717	19495	-	56843705	56843706	2.21211119117454	5	14.110513792072	7
hg_74178.1	DST	1	6	56954988	56955032	15058	-	56955006	56955007	1.6640289992564	6	14.110513792072	8
hg_74158.1	DST	1	6	56843672	56843684	8830	-	56843678	56843679	0.535532772523582	7	14.110513792072	12
hg_74152.1	DST	1	6	56843278	56843307	3986	-	56843289	56843290	0.427449669505251	8	14.110513792072	16
hg_74080.1	DST	1	6	56542802	56542840	10347	-	56542824	56542825	0.339456200178608	9	14.110513792072	11
hg_74173.1	DST	1	6	56954600	56954629	7717	-	56954611	56954612	0.234577355152068	10	14.110513792072	13
hg_74157.1	DST	1	6	56843661	56843670	3129	-	56843665	56843666	0.176133179228544	11	14.110513792072	19
hg_74077.1	DST	1	6	56527624	56527637	2009	-	56527629	56527630	0.169555899188845	12	14.110513792072	25
hg_74177.1	DST	1	6	56954960	56954981	3700	-	56954975	56954976	0.16132197238317	13	14.110513792072	17
hg_74116.1	DST	1	6	56628128	56628165	4089	-	56628142	56628143	0.105156407537443	14	14.110513792072	15
hg_74155.1	DST	1	6	56843410	56843454	6003	-	56843423	56843424	0.105156407537443	15	14.110513792072	14
hg_74166.1	DST	1	6	56852098	56852130	10864	-	56852119	56852120	0.105156407537443	16	14.110513792072	10
hg_74071.1	DST	1	6	56459134	56459138	470	-	56459135	56459136	0	17	14.110513792072	45
hg_74072.1	DST	1	6	56465856	56465868	1412	-	56465865	56465866	0	18	14.110513792072	31
hg_74073.1	DST	1	6	56470204	56470229	694	-	56470223	56470224	0	19	14.110513792072	39
hg_74074.1	DST	1	6	56497692	56497717	478	-	56497709	56497710	0	20	14.110513792072	44
hg_74075.1	DST	1	6	56497726	56497736	182	-	56497729	56497730	0	21	14.110513792072	51
hg_74091.1	DST	1	6	56618699	56618716	375	-	56618710	56618711	0	22	14.110513792072	48
hg_74092.1	DST	1	6	56618879	56618890	153	-	56618884	56618885	0	23	14.110513792072	53
hg_74093.1	DST	1	6	56618926	56618944	607	-	56618934	56618935	0	24	14.110513792072	41
hg_74094.1	DST	1	6	56619163	56619186	1438	-	56619179	56619180	0	25	14.110513792072	29
hg_74095.1	DST	1	6	56619294	56619306	569	-	56619299	56619300	0	26	14.110513792072	43
hg_74096.1	DST	1	6	56619409	56619420	382	-	56619414	56619415	0	27	14.110513792072	47
hg_74097.1	DST	1	6	56619548	56619564	1819	-	56619554	56619555	0	28	14.110513792072	27
hg_74098.1	DST	1	6	56619584	56619595	392	-	56619589	56619590	0	29	14.110513792072	46
hg_74099.1	DST	1	6	56619671	56619691	1149	-	56619685	56619686	0	30	14.110513792072	35
hg_74100.1	DST	1	6	56619697	56619719	1432	-	56619702	56619703	0	31	14.110513792072	30
hg_74101.1	DST	1	6	56619723	56619754	2507	-	56619734	56619735	0	32	14.110513792072	22
hg_74127.1	DST	1	6	56642402	56642418	179	-	56642413	56642414	0	33	14.110513792072	52
hg_74128.1	DST	1	6	56642456	56642478	1086	-	56642467	56642468	0	34	14.110513792072	36
hg_74129.1	DST	1	6	56642881	56642897	175500	-	56642888	56642889	0	35	14.110513792072	1
hg_74136.1	DST	1	6	56693123	56693135	623	-	56693129	56693130	0	36	14.110513792072	40
hg_74137.1	DST	1	6	56693144	56693161	2509	-	56693150	56693151	0	37	14.110513792072	21
hg_74138.1	DST	1	6	56693193	56693202	273	-	56693197	56693198	0	38	14.110513792072	49
hg_74139.1	DST	1	6	56693287	56693290	267	-	56693288	56693289	0	39	14.110513792072	50
hg_74140.1	DST	1	6	56693294	56693311	21946	-	56693302	56693303	0	40	14.110513792072	6
hg_74141.1	DST	1	6	56693362	56693375	2505	-	56693369	56693370	0	41	14.110513792072	23
hg_74142.1	DST	1	6	56693430	56693442	590	-	56693436	56693437	0	42	14.110513792072	42
hg_74143.1	DST	1	6	56693462	56693465	108	-	56693463	56693464	0	43	14.110513792072	54
hg_74144.1	DST	1	6	56693476	56693487	933	-	56693481	56693482	0	44	14.110513792072	37
hg_74151.1	DST	1	6	56843160	56843181	1300	-	56843169	56843170	0	45	14.110513792072	32
hg_74153.1	DST	1	6	56843330	56843346	1571	-	56843339	56843340	0	46	14.110513792072	28
hg_74154.1	DST	1	6	56843367	56843405	3361	-	56843393	56843394	0	47	14.110513792072	18
hg_74162.1	DST	1	6	56851432	56851446	1191	-	56851440	56851441	0	48	14.110513792072	34
hg_74163.1	DST	1	6	56851601	56851624	2197	-	56851614	56851615	0	49	14.110513792072	24
hg_74164.1	DST	1	6	56851813	56851820	1279	-	56851815	56851816	0	50	14.110513792072	33
hg_74167.1	DST	1	6	56852202	56852212	756	-	56852206	56852207	0	51	14.110513792072	38
hg_74174.1	DST	1	6	56954631	56954692	13990	-	56954674	56954675	0	52	14.110513792072	9
hg_74175.1	DST	1	6	56954696	56954711	2840	-	56954705	56954706	0	53	14.110513792072	20
hg_74179.1	DST	1	6	56955072	56955083	1830	-	56955077	56955078	0	54	14.110513792072	26
hg_169889.1	DTNA	1	18	34493289	34493375	65604	+	34493343	34493344	28.0420792056387	1	28.0420792056387	2
hg_169890.1	DTNA	1	18	34493386	34493414	6391	+	34493391	34493392	1.57828320311202	2	28.0420792056387	8
hg_169891.1	DTNA	1	18	34493427	34493445	5227	+	34493433	34493434	1.48759935367443	3	28.0420792056387	11
hg_169901.1	DTNA	1	18	34710254	34710306	83742	+	34710297	34710298	1.21470313647314	4	28.0420792056387	1
hg_169893.1	DTNA	1	18	34493692	34493753	6779	+	34493734	34493735	0.743799676837213	5	28.0420792056387	6
hg_169895.1	DTNA	1	18	34493875	34493927	2938	+	34493883	34493884	0.427956903438508	6	28.0420792056387	15
hg_169898.1	DTNA	1	18	34593312	34593385	17598	+	34593357	34593358	0.352339478744716	7	28.0420792056387	4
hg_169892.1	DTNA	1	18	34493450	34493453	246	+	34493451	34493452	0	8	28.0420792056387	22
hg_169894.1	DTNA	1	18	34493754	34493774	896	+	34493762	34493763	0	9	28.0420792056387	17
hg_169896.1	DTNA	1	18	34494273	34494284	546	+	34494278	34494279	0	10	28.0420792056387	18
hg_169899.1	DTNA	1	18	34593392	34593403	405	+	34593397	34593398	0	11	28.0420792056387	19
hg_169900.1	DTNA	1	18	34709387	34709401	357	+	34709392	34709393	0	12	28.0420792056387	20
hg_169902.1	DTNA	1	18	34710307	34710323	5590	+	34710317	34710318	0	13	28.0420792056387	10
hg_169903.1	DTNA	1	18	34710328	34710339	3294	+	34710333	34710334	0	14	28.0420792056387	14
hg_169904.1	DTNA	1	18	34817954	34817980	4077	+	34817964	34817965	0	15	28.0420792056387	12
hg_169905.1	DTNA	1	18	34818046	34818049	173	+	34818047	34818048	0	16	28.0420792056387	24
hg_169906.1	DTNA	1	18	34818332	34818354	5822	+	34818337	34818338	0	17	28.0420792056387	9
hg_169907.1	DTNA	1	18	34818362	34818388	26335	+	34818380	34818381	0	18	28.0420792056387	3
hg_169908.1	DTNA	1	18	34818408	34818430	16460	+	34818423	34818424	0	19	28.0420792056387	5
hg_169909.1	DTNA	1	18	34818436	34818452	6459	+	34818443	34818444	0	20	28.0420792056387	7
hg_169910.1	DTNA	1	18	34818522	34818529	988	+	34818525	34818526	0	21	28.0420792056387	16
hg_169911.1	DTNA	1	18	34822357	34822367	317	+	34822361	34822362	0	22	28.0420792056387	21
hg_169917.1	DTNA	1	18	34875304	34875350	4008	+	34875312	34875313	0	23	28.0420792056387	13
hg_169918.1	DTNA	1	18	34890705	34890716	224	+	34890710	34890711	0	24	28.0420792056387	23
hg_37780.1	DUBR	1	3	107240683	107240701	21705	+	107240691	107240692	1.44092005082679	1	1.44092005082679	2
hg_37781.1	DUBR	1	3	107240705	107240729	29596	+	107240717	107240718	1.1178818209862	2	1.44092005082679	1
hg_37778.1	DUBR	1	3	107240527	107240533	152	+	107240529	107240530	0	3	1.44092005082679	5
hg_37779.1	DUBR	1	3	107240661	107240666	897	+	107240663	107240664	0	4	1.44092005082679	4
hg_37782.1	DUBR	1	3	107240731	107240755	14973	+	107240738	107240739	0	5	1.44092005082679	3
hg_24066.1	DUSP19	1	2	183078771	183078802	9802	+	183078792	183078793	1.94931978944032	1	1.94931978944032	2
hg_24065.1	DUSP19	1	2	183078736	183078770	11429	+	183078756	183078757	0.395972447822867	2	1.94931978944032	1
hg_65388.1	DUSP22	1	6	292051	292124	59398	+	292108	292109	12.4888578909695	1	12.4888578909695	2
hg_65390.1	DUSP22	1	6	292459	292535	64796	+	292522	292523	1.84779707898377	2	12.4888578909695	1
hg_65389.1	DUSP22	1	6	292253	292329	32566	+	292311	292312	1.54578397721372	3	12.4888578909695	3
hg_65387.1	DUSP22	1	6	291825	291875	1723	+	291869	291870	0	4	12.4888578909695	5
hg_65391.1	DUSP22	1	6	292982	293002	2023	+	292995	292996	0	5	12.4888578909695	4
hg_65394.1	DUSP22	1	6	337994	338015	832	+	338005	338006	0	6	12.4888578909695	6
hg_65395.1	DUSP22	1	6	338021	338034	577	+	338026	338027	0	7	12.4888578909695	7
hg_20895.1	DYSF	1	2	71453538	71453629	26249	+	71453560	71453561	1.95083735648645	1	1.95083735648645	2
hg_20898.1	DYSF	1	2	71453648	71453695	16879	+	71453685	71453686	1.38304879482007	2	1.95083735648645	3
hg_20899.1	DYSF	1	2	71453731	71453750	3604	+	71453736	71453737	1.33122319940512	3	1.95083735648645	6
hg_20900.1	DYSF	1	2	71453853	71453877	6382	+	71453869	71453870	0.590699570167686	4	1.95083735648645	5
hg_20901.1	DYSF	1	2	71453880	71453907	2278	+	71453900	71453901	0.573870226861992	5	1.95083735648645	8
hg_20903.1	DYSF	1	2	71466682	71466708	65200	+	71466698	71466699	0.105156407537443	6	1.95083735648645	1
hg_20894.1	DYSF	1	2	71453494	71453505	878	+	71453499	71453500	0	7	1.95083735648645	13
hg_20896.1	DYSF	1	2	71453630	71453634	574	+	71453631	71453632	0	8	1.95083735648645	17
hg_20897.1	DYSF	1	2	71453639	71453647	1036	+	71453643	71453644	0	9	1.95083735648645	12
hg_20902.1	DYSF	1	2	71466657	71466675	1509	+	71466666	71466667	0	10	1.95083735648645	10
hg_20904.1	DYSF	1	2	71466729	71466736	3202	+	71466732	71466733	0	11	1.95083735648645	7
hg_20915.1	DYSF	1	2	71576252	71576283	6934	+	71576268	71576269	0	12	1.95083735648645	4
hg_20916.1	DYSF	1	2	71576284	71576293	389	+	71576288	71576289	0	13	1.95083735648645	18
hg_20917.1	DYSF	1	2	71576299	71576320	1168	+	71576304	71576305	0	14	1.95083735648645	11
hg_20918.1	DYSF	1	2	71576333	71576344	747	+	71576338	71576339	0	15	1.95083735648645	15
hg_20919.1	DYSF	1	2	71576346	71576358	778	+	71576351	71576352	0	16	1.95083735648645	14
hg_20920.1	DYSF	1	2	71577148	71577201	1660	+	71577154	71577155	0	17	1.95083735648645	9
hg_20921.1	DYSF	1	2	71601253	71601255	30	+	71601253	71601254	0	18	1.95083735648645	21
hg_20922.1	DYSF	1	2	71601264	71601277	210	+	71601271	71601272	0	19	1.95083735648645	20
hg_20923.1	DYSF	1	2	71601284	71601305	292	+	71601295	71601296	0	20	1.95083735648645	19
hg_20924.1	DYSF	1	2	71602724	71602732	618	+	71602729	71602730	0	21	1.95083735648645	16
hg_89598.1	E2F5	1	8	85177182	85177205	19389	+	85177195	85177196	6.61152841859104	1	6.61152841859104	2
hg_89602.1	E2F5	1	8	85177392	85177418	6638	+	85177406	85177407	5.0235814057997	2	6.61152841859104	3
hg_89597.1	E2F5	1	8	85177134	85177173	21941	+	85177153	85177154	3.8735351385856	3	6.61152841859104	1
hg_89596.1	E2F5	1	8	85177106	85177127	4853	+	85177111	85177112	0.806401062845179	4	6.61152841859104	4
hg_89605.1	E2F5	1	8	85209243	85209259	2105	+	85209250	85209251	0.704678957489433	5	6.61152841859104	8
hg_89600.1	E2F5	1	8	85177263	85177284	3024	+	85177268	85177269	0.176206299516173	6	6.61152841859104	5
hg_89599.1	E2F5	1	8	85177237	85177248	2109	+	85177242	85177243	0	7	6.61152841859104	7
hg_89601.1	E2F5	1	8	85177296	85177309	1683	+	85177303	85177304	0	8	6.61152841859104	9
hg_89603.1	E2F5	1	8	85177427	85177436	266	+	85177431	85177432	0	9	6.61152841859104	10
hg_89604.1	E2F5	1	8	85187649	85187683	2747	+	85187677	85187678	0	10	6.61152841859104	6
hg_118992.1	E2F8	1	11	19241645	19241675	5997	-	19241654	19241655	2.00320674320825	1	2.00320674320825	2
hg_118991.1	E2F8	1	11	19241613	19241629	6914	-	19241619	19241620	0.955539836282169	2	2.00320674320825	1
hg_118988.1	E2F8	1	11	19240874	19240908	5947	-	19240903	19240904	0	3	2.00320674320825	3
hg_118989.1	E2F8	1	11	19240914	19240929	4799	-	19240919	19240920	0	4	2.00320674320825	5
hg_118990.1	E2F8	1	11	19240939	19240965	5680	-	19240944	19240945	0	5	2.00320674320825	4
hg_96702.1	EBLN3	1	9	37079971	37080037	58883	+	37079980	37079981	11.3232328210604	1	11.3232328210604	2
hg_96701.1	EBLN3	1	9	37079891	37079919	69937	+	37079916	37079917	6.31444897762539	2	11.3232328210604	1
hg_96700.1	EBLN3	1	9	37079870	37079888	8486	+	37079873	37079874	0.685863479367378	3	11.3232328210604	3
hg_12387.1	ECHDC2	1	1	52921680	52921712	26213	-	52921691	52921692	3.31246902065971	1	3.31246902065971	2
hg_12388.1	ECHDC2	1	1	52921714	52921781	54058	-	52921728	52921729	2.42782000465753	2	3.31246902065971	1
hg_12386.1	ECHDC2	1	1	52921512	52921546	3983	-	52921543	52921544	0.105156407537443	3	3.31246902065971	3
hg_12379.1	ECHDC2	1	1	52906363	52906370	133	-	52906365	52906366	0	4	3.31246902065971	7
hg_12380.1	ECHDC2	1	1	52911629	52911638	152	-	52911633	52911634	0	5	3.31246902065971	6
hg_12381.1	ECHDC2	1	1	52911640	52911653	476	-	52911645	52911646	0	6	3.31246902065971	5
hg_12382.1	ECHDC2	1	1	52911854	52911866	65	-	52911859	52911860	0	7	3.31246902065971	10
hg_12383.1	ECHDC2	1	1	52913116	52913125	82	-	52913120	52913121	0	8	3.31246902065971	8
hg_12384.1	ECHDC2	1	1	52913150	52913163	531	-	52913157	52913158	0	9	3.31246902065971	4
hg_223647.1	ECHDC2	1	1	52911613	52911618	77	-	52911615	52911616	0	10	3.31246902065971	9
hg_9228.1	EDARADD	1	1	236395394	236395449	6183	+	236395440	236395441	2.67303250328624	1	2.67303250328624	2
hg_9229.1	EDARADD	1	1	236395471	236395514	2783	+	236395502	236395503	0.51470597846282	2	2.67303250328624	3
hg_9227.1	EDARADD	1	1	236395183	236395200	881	+	236395190	236395191	0.268406308199878	3	2.67303250328624	5
hg_9219.1	EDARADD	1	1	236394269	236394278	248	+	236394273	236394274	0	4	2.67303250328624	9
hg_9220.1	EDARADD	1	1	236394280	236394291	1129	+	236394285	236394286	0	5	2.67303250328624	4
hg_9221.1	EDARADD	1	1	236394300	236394305	85	+	236394302	236394303	0	6	2.67303250328624	12
hg_9222.1	EDARADD	1	1	236394313	236394320	363	+	236394316	236394317	0	7	2.67303250328624	8
hg_9223.1	EDARADD	1	1	236394323	236394370	9667	+	236394342	236394343	0	8	2.67303250328624	1
hg_9224.1	EDARADD	1	1	236394371	236394376	226	+	236394374	236394375	0	9	2.67303250328624	11
hg_9225.1	EDARADD	1	1	236394380	236394388	387	+	236394382	236394383	0	10	2.67303250328624	7
hg_9226.1	EDARADD	1	1	236395070	236395076	391	+	236395073	236395074	0	11	2.67303250328624	6
hg_9230.1	EDARADD	1	1	236395536	236395551	248	+	236395540	236395541	0	12	2.67303250328624	10
hg_35149.1	EDEM1	1	3	5187519	5187546	3645	+	5187526	5187527	1.56780231927744	1	1.56780231927744	6
hg_35154.1	EDEM1	1	3	5187697	5187723	48815	+	5187706	5187707	0.468713819324549	2	1.56780231927744	1
hg_35150.1	EDEM1	1	3	5187548	5187564	2750	+	5187557	5187558	0	3	1.56780231927744	8
hg_35151.1	EDEM1	1	3	5187586	5187593	426	+	5187589	5187590	0	4	1.56780231927744	10
hg_35152.1	EDEM1	1	3	5187654	5187668	6192	+	5187659	5187660	0	5	1.56780231927744	3
hg_35153.1	EDEM1	1	3	5187671	5187682	4563	+	5187676	5187677	0	6	1.56780231927744	5
hg_35155.1	EDEM1	1	3	5187725	5187741	31604	+	5187734	5187735	0	7	1.56780231927744	2
hg_35156.1	EDEM1	1	3	5187771	5187786	3330	+	5187776	5187777	0	8	1.56780231927744	7
hg_35157.1	EDEM1	1	3	5187799	5187814	6152	+	5187805	5187806	0	9	1.56780231927744	4
hg_35159.1	EDEM1	1	3	5195011	5195025	1142	+	5195017	5195018	0	10	1.56780231927744	9
hg_228633.1	EDEM1	1	3	5187516	5187517	221	+	5187516	5187517	0	11	1.56780231927744	11
hg_62383.1	EDIL3	1	5	84384393	84384436	46858	-	84384422	84384423	23.6624313780943	1	23.6624313780943	3
hg_62392.1	EDIL3	1	5	84384871	84384891	113744	-	84384879	84384880	6.13571522811138	2	23.6624313780943	1
hg_62385.1	EDIL3	1	5	84384453	84384480	18944	-	84384465	84384466	4.6881629327204	3	23.6624313780943	6
hg_62389.1	EDIL3	1	5	84384785	84384799	100923	-	84384792	84384793	4.60391245760186	4	23.6624313780943	2
hg_62382.1	EDIL3	1	5	84384374	84384391	31906	-	84384383	84384384	4.45390690244883	5	23.6624313780943	5
hg_62384.1	EDIL3	1	5	84384443	84384452	2739	-	84384447	84384448	1.56023177294096	6	23.6624313780943	11
hg_62391.1	EDIL3	1	5	84384847	84384864	34356	-	84384858	84384859	0.759118862136277	7	23.6624313780943	4
